taxon_id	ab_id	original_name	algae	ab_empire	ab_kingdom	ab_phylum	ab_class	ab_subclass	ab_order	ab_family	link	world_distribution_summary
661151	29973	Chroomonas nordstedtii Hansgirg, 1885	Y	Eukaryota	Chromista	Cryptista	Cryptophyceae		Pyrenomonadales	Hemiselmidaceae	https://www.algaebase.org/search/species/detail/?species_id=29973	EUR NAM SAM AFR MID SWS ASI AUS 
661154	30126	Nostoc caeruleum Lyngbye ex Bornet & Flahault, 1886	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Nostocaceae	https://www.algaebase.org/search/species/detail/?species_id=30126	EUR NAM SAM AFR MID SWS ASI AUS 
661155	30127	Nostoc calcicola Brébisson ex Bornet & Flahault, 1886	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Nostocaceae	https://www.algaebase.org/search/species/detail/?species_id=30127	EUR NAM AFR MID SWS ASI PIS AUS 
661156	30130	Nostoc linckia Bornet ex Bornet & Flahault, 1886	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Nostocaceae	https://www.algaebase.org/search/species/detail/?species_id=30130	EUR NAM SAM AFR MID SWS ASI SOA PIS AUS ANT 
661157	30132	Nostoc minutissimum Kützing ex Bornet & Flahault, 1886	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Nostocaceae	https://www.algaebase.org/search/species/detail/?species_id=30132	EUR SAM AFR SWS PIS AUS 
661162	30166	Arthrospira jenneri Stizenberger ex Gomont, 1892	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriophycidae	Oscillatoriales	Microcoleaceae	https://www.algaebase.org/search/species/detail/?species_id=30166	EUR NAM SAM AFR MID SWS ASI SOA AUS 
661180	30375	Stigonema informe Kützing ex Bornet & Flahault, 1886	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Stigonemataceae	https://www.algaebase.org/search/species/detail/?species_id=30375	ATC ATL EUR NAM AFR SWS ASI AUS 
661246	31734	Navicula cohnii (Hilse) Lange-Bertalot, 1985	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=31734	ATC ATL EUR SAM 
661256	31899	Navicula viridula (Kützing) Ehrenberg, 1836	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=31899	ATC ATL EUR NAM CAR SAM AFR MID SWS ASI SOA PIS AUS 
661261	31923	Neidium alpinum Hustedt, 1943	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Neidiaceae	https://www.algaebase.org/search/species/detail/?species_id=31923	ATC ATL EUR NAM AFR ASI AUS 
661267	32032	Gyrosigma attenuatum (Kützing) Rabenhorst, 1853	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=32032	ATC ATL EUR NAM SAM AFR MID SWS ASI AUS 
661273	32235	Tabellaria ventricosa Kützing, 1844	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Rhabdonematales	Tabellariaceae	https://www.algaebase.org/search/species/detail/?species_id=32235	ATC ATL EUR NAM ASI AUS 
661279	32431	Vaucheria uncinata Kützing, 1856	Y	Eukaryota	Chromista	Heterokontophyta	Xanthophyceae		Vaucheriales	Vaucheriaceae	https://www.algaebase.org/search/species/detail/?species_id=32431	EUR NAM SAM MID SWS ASI AUS 
661333	32756	Gymnodinium inversum Nygaard, 1929	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Gymnodiniales	Gymnodiniaceae	https://www.algaebase.org/search/species/detail/?species_id=32756	EUR NAM MID ASI 
661346	33104	Achnanthes hintzii Lange-Bertalot & Krammer, 1989	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthaceae	https://www.algaebase.org/search/species/detail/?species_id=33104	EUR NAM 
661357	33559	Fragilaria neoproducta Lange-Bertalot, 1991	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=33559	ATC ATL EUR NAM ASI SUB 
661383	33924	Navicula tantula Hustedt, 1943	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=33924	ATC ATL EUR NAM AFR MID SWS ASI PIS 
661397	34227	Pinnularia silvatica J.B.Petersen, 1935	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Pinnulariaceae	https://www.algaebase.org/search/species/detail/?species_id=34227	EUR NAM ASI 
661398	158867	Planothidium calcar (Cleve) Round & Bukhtiyarova, 1996	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=158867	ATC ATL EUR NAM ASI 
661400	34281	Planothidium rostratum (Østrup) Lange-Bertalot, 1999	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=34281	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
661409	34482	Synedra tenera W.Smith, 1856	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=34482	ATC ATL EUR NAM SAM ASI AUS 
661431	34854	Klebsormidium rivulare (Kützing) M.O.Morison & Sheath, 1985	Y	Eukaryota	Plantae	Charophyta	Klebsormidiophyceae		Klebsormidiales	Klebsormidiaceae	https://www.algaebase.org/search/species/detail/?species_id=34854	EUR ASI AUS 
661517	35952	Eunotia ruzickae Bily & Marvan, 1962	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Eunotiophycidae	Eunotiales	Eunotiaceae	https://www.algaebase.org/search/species/detail/?species_id=35952	EUR ASI 
661559	36266	Haematococcus lacustris (Girod-Chantrans) Rostafinski, 1875	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Haematococcaceae	https://www.algaebase.org/search/species/detail/?species_id=36266	EUR NAM SAM AFR MID ASI 
661589	36323	Franceia elongata Korshikov, 1953	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=36323	EUR MID AUS 
661691	36654	Staurastrum pachyrhynchum Nordstedt, 1875	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Desmidiaceae	https://www.algaebase.org/search/species/detail/?species_id=36654	ATC ATL EUR NAM SAM SWS ASI AUS 
661777	37014	Amphicampa hemicyclus (Ehrenberg) G.Karsten, 1928	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Eunotiophycidae	Eunotiales	Eunotiaceae	https://www.algaebase.org/search/species/detail/?species_id=37014	EUR NAM AUS 
661891	38267	Gyrosigma kuetzingii (Grunow) Cleve, 1894	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=38267	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
662000	39393	Pinnularia integra W.Smith, 1856	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Pinnulariaceae	https://www.algaebase.org/search/species/detail/?species_id=39393	EUR NAM ASI 
662108	40140	Achnanthidium exiguum (Grunow) D.B.Czarnecki, 1994	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=40140	ATC ATL EUR NAM SAM AFR MID SWS ASI PIS AUS 
662359	44020	Hantzschia abundans Lange-Bertalot, 1993	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Bacillariales	Bacillariaceae	https://www.algaebase.org/search/species/detail/?species_id=44020	EUR NAM SAM MID ASI ANT 
662423	45133	Mychonastes homosphaera (Skuja) Kalina & Puncochárová, 1987	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Mychonastaceae	https://www.algaebase.org/search/species/detail/?species_id=45133	EUR NAM MID ASI ANT 
662561	45744	Nitzschia divergens Hustedt, 1952	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Bacillariales	Bacillariaceae	https://www.algaebase.org/search/species/detail/?species_id=45744	EUR 
662800	50120	Amphora oligotraphenta Lange-Bertalot, 1996	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Thalassiophysales	Catenulaceae	https://www.algaebase.org/search/species/detail/?species_id=50120	ATC ATL EUR NAM AUS SUB 
662809	50257	Fragilaria arcus (Ehrenberg) Cleve, 1898	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=50257	ATC ATL EUR NAM SAM MID ASI 
662957	51107	Hapalosiphon pumilus Kirchner ex Bornet & Flahault, 1887	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Hapalosiphonaceae	https://www.algaebase.org/search/species/detail/?species_id=51107	EUR NAM MID ASI PIS AUS 
663025	51334	Nephrochlamys subsolitaria (G.S.West) Korshikov, 1953	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=51334	EUR CAR SAM AFR MID SWS ASI 
663187	52703	Sinophysis ebriola (Herdman) Balech, 1956	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Dinophysales	Dinophysiales familia incertae sedis	https://www.algaebase.org/search/species/detail/?species_id=52703	EUR CAR 
663583	55253	Protodinium simplex Lohmann, 1908	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Suessiales	Suessiaceae	https://www.algaebase.org/search/species/detail/?species_id=55253	EUR NAM CAM ASI PIS AUS 
663708	55742	Gymnodinium limneticum Woloszynska, 1936	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Gymnodiniales	Gymnodiniaceae	https://www.algaebase.org/search/species/detail/?species_id=55742	EUR ASI 
663774	55878	Sphaerodinium limneticum Woloszynska, 1916	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Suessiales	Sphaerodiniaceae	https://www.algaebase.org/search/species/detail/?species_id=55878	EUR ASI 
663841	56069	Staszicella dinobryonis Woloszynska, 1916	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae	Peridiniphycidae	Peridiniales	Peridiniaceae	https://www.algaebase.org/search/species/detail/?species_id=56069	EUR 
663873	56126	Cystodinium unicorne G.A.Klebs, 1912	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Phytodiniales	Phytodiniaceae	https://www.algaebase.org/search/species/detail/?species_id=56126	EUR ASI 
663914	56176	Phytodinium globosum Pascher, 1927	Y	Eukaryota	Chromista	Dinoflagellata	Dinophyceae		Phytodiniales	Phytodiniaceae	https://www.algaebase.org/search/species/detail/?species_id=56176	EUR SAM ASI 
664383	59120	Euastrum amoenum F.Gay, 1884	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Desmidiaceae	https://www.algaebase.org/search/species/detail/?species_id=59120	EUR NAM ASI 
664932	62511	Chlamydomonas geitleri Ettl, 1969	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Chlamydomonadales	Chlamydomonadaceae	https://www.algaebase.org/search/species/detail/?species_id=62511	
665106	63186	Eolimna minima (Grunow) Lange-Bertalot & W.Schiller, 1997	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Sellaphoraceae	https://www.algaebase.org/search/species/detail/?species_id=63186	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS SUB ANT 
665148	63508	Craticula molestiformis (Hustedt) Mayama, 1999	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Stauroneidaceae	https://www.algaebase.org/search/species/detail/?species_id=63508	ATC ATL EUR NAM AFR MID SOA AUS 
665154	63889	Eolimna subminuscula (Manguin) Gerd Moser, Lange-Bertalot & D.Metzeltin, 1998	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Sellaphoraceae	https://www.algaebase.org/search/species/detail/?species_id=63889	ATC ATL EUR NAM SAM AFR MID ASI AUS 
665157	63968	Fragilaria delicatissima (W.Smith) Lange-Bertalot, 1980	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=63968	ATC ATL EUR SAM AFR MID ASI AUS 
665160	63987	Fragilaria polonica M.Witak & Lange-Bertalot, 1995	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=63987	EUR 
665161	63990	Fragilaria quadrata (Hustedt) Lange-Bertalot & Metzeltin, 1996	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=63990	EUR 
665181	64765	Phormidium tinctorium Kützing ex Gomont, 1892	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriophycidae	Oscillatoriales	Oscillatoriaceae	https://www.algaebase.org/search/species/detail/?species_id=64765	EUR ASI PIS 
665267	65466	Hassallia pulvinata Frémy, 1930	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Nostocophycidae	Nostocales	Tolypothrichaceae	https://www.algaebase.org/search/species/detail/?species_id=65466	EUR 
665308	65821	Spirulina rosea P.L.Crouan & H.M.Crouan ex Gomont, 1892	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriophycidae	Spirulinales	Spirulinaceae	https://www.algaebase.org/search/species/detail/?species_id=65821	EUR NAM PIS 
665345	66299	Oscillatoria rupicola (Hansgirg) Hansgirg ex Forti, 1907	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriophycidae	Oscillatoriales	Oscillatoriaceae	https://www.algaebase.org/search/species/detail/?species_id=66299	EUR NAM SAM MID SWS ASI 
665981	68844	Oscillatoria major Vaucher ex Forti, 1907	Y	Prokaryota	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriophycidae	Oscillatoriales	Oscillatoriaceae	https://www.algaebase.org/search/species/detail/?species_id=68844	EUR AFR ASI 
667263	82080	Fragilaria capitellata (Grunow) J.B.Petersen, 1946	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Fragilariaceae	https://www.algaebase.org/search/species/detail/?species_id=82080	ATC ATL EUR ASI 
667720	102927	Crucigeniella lunaris Lemmermann, 1900	Y	Eukaryota	Plantae	Chlorophyta	Trebouxiophyceae		Chlorellales	Oocystaceae	https://www.algaebase.org/search/species/detail/?species_id=102927	EUR SAM 
667998	115533	Puncticulata radiosa (Grunow) H.Hakansson, 2002	Y	Eukaryota	Chromista	Heterokontophyta	Mediophyceae	Thalassiosirophycidae	Stephanodiscales	Stephanodiscaceae	https://www.algaebase.org/search/species/detail/?species_id=115533	EUR NAM ASI SOA AUS 
668398	130469	Naviculadicta vitabunda (Hustedt) Lange-Bertalot, 1994	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Naviculaceae	https://www.algaebase.org/search/species/detail/?species_id=130469	EUR 
668407	130910	Platessa conspicua (A.Mayer) Lange-Bertalot, 2004	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=130910	ATC ATL EUR NAM MID ASI 
668408	131110	Staurosira venter (Ehrenberg) Cleve & Moeller, 1879	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Fragilariophycidae	Fragilariales	Staurosiraceae	https://www.algaebase.org/search/species/detail/?species_id=131110	ATC ATL EUR NAM SAM AFR MID SWS ASI SOA AUS 
668538	131957	Monoraphidium subclavatum Nygaard, 1977	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Selenastraceae	https://www.algaebase.org/search/species/detail/?species_id=131957	EUR SAM AUS 
669021	134271	Fallacia subhamulata (Grunow) D.G.Mann, 1990	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Sellaphoraceae	https://www.algaebase.org/search/species/detail/?species_id=134271	EUR NAM AFR MID SWS ASI 
669081	36017	Stauroneis spicula Cleve & Grunow, 1880	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Stauroneidaceae	https://www.algaebase.org/search/species/detail/?species_id=36017	EUR NAM CAR AFR MID AUS 
669209	31965	Pinnularia gibba (Ehrenberg) Ehrenberg, 1843	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Pinnulariaceae	https://www.algaebase.org/search/species/detail/?species_id=31965	ATC ATL EUR NAM CAR SAM AFR MID SWS ASI SOA PIS AUS 
669356	34181	Pinnularia irrorata (Grunow) Hustedt, 1942	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Naviculales	Pinnulariaceae	https://www.algaebase.org/search/species/detail/?species_id=34181	EUR ASI 
669377	35475	Staurastrum pilosum Brébisson, 1856	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Desmidiaceae	https://www.algaebase.org/search/species/detail/?species_id=35475	ATC ATL EUR NAM SAM AFR MID SWS ASI 
669893	46695	Planothidium lanceolatum (Brébisson ex Kützing) Bukhtiyarova, 1999	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=46695	ATC ATL EUR NAM SAM AFR MID SWS ASI PIS AUS SUB ANT 
670030	140461	Prymnesium polylepis (Manton & Parke) Edvardsen, Eikrem & Probert, 2011	Y	Eukaryota	Chromista	Haptophyta	Coccolithophyceae	Prymnesiophycidae	Prymnesiales	Prymnesiaceae	https://www.algaebase.org/search/species/detail/?species_id=140461	EUR 
670163	34293	Psammothidium didymum (Hustedt) L.Bukhtiyarova & Round, 1996	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=34293	EUR NAM ASI AUS 
670164	34303	Psammothidium marginulatum (Grunow) L.Bukhtiyarova & Round, 1996	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Achnanthales	Achnanthidiaceae	https://www.algaebase.org/search/species/detail/?species_id=34303	ATC ATL EUR NAM MID ASI AUS 
670244	58754	Oedogonium paludosum Wittrock ex Hirn, 1900	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Oedogoniales	Oedogoniaceae	https://www.algaebase.org/search/species/detail/?species_id=58754	EUR NAM SWS 
670269	60707	Gomphonema subclavatum (Grunow) Grunow, 1884	Y	Eukaryota	Chromista	Heterokontophyta	Bacillariophyceae	Bacillariophycidae	Cymbellales	Gomphonemataceae	https://www.algaebase.org/search/species/detail/?species_id=60707	ATC ATL EUR NAM SAM AFR MID SWS ASI PIS AUS 
670534	27514	Pediastrum duplex var. rugulosum Raciborski, 1890	Y	Eukaryota	Plantae	Chlorophyta	Chlorophyceae		Sphaeropleales	Hydrodictyaceae	https://www.algaebase.org/search/species/detail/?species_id=27514	EUR NAM MID SWS ASI AUS 
670615	28008	Coleochaete divergens var. minor Hansgirg, 1886	Y	Eukaryota	Plantae	Charophyta	Coleochaetophyceae		Coleochaetales	Coleochaetaceae	https://www.algaebase.org/search/species/detail/?species_id=28008	EUR ASI AUS 
670626	28146	Closterium acutum var. linea (Perty) West & G.S.West, 1900	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28146	EUR NAM AFR MID ASI AUS 
670627	28147	Closterium acutum var. variabile (Lemmermann) Willi Krieger, 1935	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28147	EUR NAM CAR SAM AFR MID SWS ASI SOA AUS 
670635	28176	Closterium dianae var. arcuatum (Brebisson ex Ralfs) Rabenhorst, 1868	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28176	EUR NAM SAM AFR MID SWS ASI SOA AUS 
670662	28247	Closterium ralfsii var. hybridum Rabenhorst, 1863	Y	Eukaryota	Plantae	Charophyta	Zygnematophyceae	Zygnematophycidae	Desmidiales	Closteriaceae	https://www.algaebase.org/search/species/detail/?species_id=28247	EUR NAM CAR SAM AFR MID SWS ASI SOA PIS AUS 
