AphiaID	ScientificName	Authority	AphiaID_accepted	ScientificName_accepted	Authority_accepted	Kingdom	Phylum	Class	Order	Family	taxonRank	Genus	Subgenus	Species	Subspecies	taxonomicStatus	Unacceptreason	LSID
233707	Ostreopsis heptagona	D.R.Norris, J.W.Bomber & Balech, 1985	233707	Ostreopsis heptagona	D.R.Norris, J.W.Bomber & Balech, 1985	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		heptagona		accepted		urn:lsid:marinespecies.org:taxname:233707
233711	Ostreopsis mascarenensis	Quod, 1994	233711	Ostreopsis mascarenensis	Quod, 1994	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		mascarenensis		accepted		urn:lsid:marinespecies.org:taxname:233711
110068	Ostreopsis ovata	Fukuyo, 1981	110068	Ostreopsis ovata	Fukuyo, 1981	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		ovata		accepted		urn:lsid:marinespecies.org:taxname:110068
889864	Ostreopsis rhodesiae	Verma, Hoppenrath & S.A.Murray, 2016	889864	Ostreopsis rhodesiae	Verma, Hoppenrath & S.A.Murray, 2016	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		rhodesiae		accepted		urn:lsid:marinespecies.org:taxname:889864
233712	Ostreopsis siamensis	Johs.Schmidt, 1901	233712	Ostreopsis siamensis	Johs.Schmidt, 1901	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		siamensis		accepted		urn:lsid:marinespecies.org:taxname:233712
231781	Oxyphysaceae	Sournia, 1984	231781	Oxyphysaceae	Sournia, 1984	Chromista	Myzozoa	Dinophyceae	Dinophysales	Oxyphysaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:231781
345502	Pelagomonadaceae	R.A.Andersen & G.W.Saunders, 1993	345502	Pelagomonadaceae	R.A.Andersen & G.W.Saunders, 1993	Chromista	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:345502
345501	Pelagomonadales	R.A.Andersen & G.W.Saunders in Andersen et al., 1993	345501	Pelagomonadales	R.A.Andersen & G.W.Saunders in Andersen et al., 1993	Chromista	Ochrophyta	Pelagophyceae	Pelagomonadales		Order					accepted		urn:lsid:marinespecies.org:taxname:345501
345500	Pelagophyceae	R.A.Andersen & G.W.Saunders in R.A. Andersen, G.W. Saunders & M.P. Paskind, 1993	345500	Pelagophyceae	R.A.Andersen & G.W.Saunders in R.A. Andersen, G.W. Saunders & M.P. Paskind, 1993	Chromista	Ochrophyta	Pelagophyceae			Class					accepted		urn:lsid:marinespecies.org:taxname:345500
591213	Pelagophycia		591213	Pelagophycia		Chromista	Ochrophyta	Dictyochophyceae			Superorder					unaccepted	disused	urn:lsid:marinespecies.org:taxname:591213
562634	Peridinea		562634	Peridinea		Chromista	Myzozoa	Peridinea			Class					accepted		urn:lsid:marinespecies.org:taxname:562634
109433	Peridiniaceae	Ehrenberg, 1831	109433	Peridiniaceae	Ehrenberg, 1831	Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109433
109394	Peridiniales	Haeckel, 1894	109394	Peridiniales	Haeckel, 1894	Chromista	Myzozoa	Dinophyceae	Peridiniales		Order					accepted		urn:lsid:marinespecies.org:taxname:109394
231843	Peridiniales incertae sedis		231843	Peridiniales incertae sedis		Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniales incertae sedis	Family					temporary name		urn:lsid:marinespecies.org:taxname:231843
591151	Peridiniida		109394	Peridiniales	Haeckel, 1894	Chromista	Myzozoa	Peridinea	Peridiniida		Order					unaccepted		urn:lsid:marinespecies.org:taxname:591151
593337	Peridiniida incertae sedis		593337	Peridiniida incertae sedis		Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniida incertae sedis	Family					temporary name		urn:lsid:marinespecies.org:taxname:593337
493845	Peridiniphycidae	Fensome, F.J.R.Taylor, G.Norris, Sarjeant, Wharton & G.L.Williams, 1993	493845	Peridiniphycidae	Fensome, F.J.R.Taylor, G.Norris, Sarjeant, Wharton & G.L.Williams, 1993	Chromista	Myzozoa	Dinophyceae			Subclass					accepted		urn:lsid:marinespecies.org:taxname:493845
109549	Peridinium	Ehrenberg, 1830	109549	Peridinium	Ehrenberg, 1830	Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniaceae	Genus	Peridinium				accepted		urn:lsid:marinespecies.org:taxname:109549
110194	Peridinium reticulatum	Claparède & Lachmann, 1859	110321	Protoceratium reticulatum	(Claparède & Lachmann) Bütschli, 1885	Chromista	Myzozoa	Dinophyceae	Peridiniales	Peridiniaceae	Species	Peridinium		reticulatum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:110194
562635	Peridinoidia		562635	Peridinoidia		Chromista	Myzozoa	Peridinea			Subclass					accepted		urn:lsid:marinespecies.org:taxname:562635
246597	Pfiesteria	K.A.Steidinger & J.M.Burkholder, 1996	246597	Pfiesteria	K.A.Steidinger & J.M.Burkholder, 1996	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Genus	Pfiesteria				accepted		urn:lsid:marinespecies.org:taxname:246597
246598	Pfiesteria piscicida	Steidinger & J.M.Burkholder, 1996	246598	Pfiesteria piscicida	Steidinger & J.M.Burkholder, 1996	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Species	Pfiesteria		piscicida		accepted		urn:lsid:marinespecies.org:taxname:246598
246599	Pfiesteria shumwayae	Glasgow & J.M.Burkholder, 2001	246599	Pfiesteria shumwayae	Glasgow & J.M.Burkholder, 2001	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Species	Pfiesteria		shumwayae		accepted		urn:lsid:marinespecies.org:taxname:246599
246596	Pfiesteriaceae	Steidinger & Burkholder, 1996	246596	Pfiesteriaceae	Steidinger & Burkholder, 1996	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:246596
588641	Phaeista		588641	Phaeista		Chromista	Ochrophyta				Subphylum					unaccepted	disused	urn:lsid:marinespecies.org:taxname:588641
115072	Phaeocystaceae	Lagerheim, 1896	115072	Phaeocystaceae	Lagerheim, 1896	Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:115072
577970	Phaeocystales	Medlin, 2000	577970	Phaeocystales	Medlin, 2000	Chromista	Haptophyta	Coccolithophyceae	Phaeocystales		Order					accepted		urn:lsid:marinespecies.org:taxname:577970
115088	Phaeocystis	Lagerheim, 1893	115088	Phaeocystis	Lagerheim, 1893	Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Genus	Phaeocystis				accepted		urn:lsid:marinespecies.org:taxname:115088
160538	Phaeocystis globosa	Scherffel, 1899	160538	Phaeocystis globosa	Scherffel, 1899	Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Species	Phaeocystis		globosa		accepted		urn:lsid:marinespecies.org:taxname:160538
115106	Phaeocystis pouchetii	(Hariot) Lagerheim, 1896	115106	Phaeocystis pouchetii	(Hariot) Lagerheim, 1896	Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Species	Phaeocystis		pouchetii		accepted		urn:lsid:marinespecies.org:taxname:115106
109466	Phalacroma	Stein, 1883	109466	Phalacroma	Stein, 1883	Chromista	Myzozoa	Dinophyceae	Dinophysales	Oxyphysaceae	Genus	Phalacroma				accepted		urn:lsid:marinespecies.org:taxname:109466
232491	Phalacroma mitra	F.Schütt, 1895	232491	Phalacroma mitra	F.Schütt, 1895	Chromista	Myzozoa	Dinophyceae	Dinophysales	Oxyphysaceae	Species	Phalacroma		mitra		accepted		urn:lsid:marinespecies.org:taxname:232491
156505	Phalacroma rotundatum	(Claparéde & Lachmann) Kofoid & J.R.Michener, 1911	156505	Phalacroma rotundatum	(Claparéde & Lachmann) Kofoid & J.R.Michener, 1911	Chromista	Myzozoa	Dinophyceae	Dinophysales	Oxyphysaceae	Species	Phalacroma		rotundatum		accepted		urn:lsid:marinespecies.org:taxname:156505
109484	Pheopolykrikos	Chatton, 1933	109484	Pheopolykrikos	Chatton, 1933	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Polykrikaceae	Genus	Pheopolykrikos				accepted		urn:lsid:marinespecies.org:taxname:109484
233067	Pheopolykrikos hartmannii	(W.Zimmermann) Matsuoka & Fukuyo, 1986	109898	Polykrikos hartmannii	W.M.Zimmermann, 1930	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Polykrikaceae	Species	Pheopolykrikos		hartmannii		unaccepted		urn:lsid:marinespecies.org:taxname:233067
146604	Phormidiaceae	Anagnostidis & Komárek, 1988	146604	Phormidiaceae	Anagnostidis & Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146604
146707	Phormidioideae		146707	Phormidioideae		Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Subfamily					accepted		urn:lsid:marinespecies.org:taxname:146707
146690	Phormidium	Kützing ex Gomont, 1892	146690	Phormidium	Kützing ex Gomont, 1892	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Genus	Phormidium				accepted		urn:lsid:marinespecies.org:taxname:146690
146697	Phormidium formosum	(Bory ex Gomont) Anagnostidis & Komárek, 1988	837205	Kamptonema formosum	(Bory ex Gomont) Strunecký, Komárek & J.Smarda, 2014	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Species	Phormidium		formosum		unaccepted		urn:lsid:marinespecies.org:taxname:146697
661044	Phormidium uncinatum	Gomont ex Gomont, 1892	661044	Phormidium uncinatum	Gomont ex Gomont, 1892	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Species	Phormidium		uncinatum		accepted		urn:lsid:marinespecies.org:taxname:661044
109395	Phytodiniales	T.Christensen	109395	Phytodiniales	T.Christensen	Chromista	Myzozoa	Dinophyceae	Phytodiniales		Order					accepted		urn:lsid:marinespecies.org:taxname:109395
147416	Phytomastigophorea					Protozoa	Sarcomastigophora	Phytomastigophorea			Class					unaccepted	disused	urn:lsid:marinespecies.org:taxname:147416
146551	Planktothrix	Anagnostidis & Komárek, 1988	146551	Planktothrix	Anagnostidis & Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Genus	Planktothrix				accepted		urn:lsid:marinespecies.org:taxname:146551
146552	Planktothrix agardhii	(Gomont) Anagnostidis & Komárek, 1988	146552	Planktothrix agardhii	(Gomont) Anagnostidis & Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Planktothrix		agardhii		accepted		urn:lsid:marinespecies.org:taxname:146552
572062	Planktothrix prolifica	(Gomont) Anagnostidis & Komárek, 1988	572062	Planktothrix prolifica	(Gomont) Anagnostidis & Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Planktothrix		prolifica		accepted		urn:lsid:marinespecies.org:taxname:572062
572064	Planktothrix rubescens	(De Candolle ex Gomont) Anagnostidis & Komárek, 1988	572064	Planktothrix rubescens	(De Candolle ex Gomont) Anagnostidis & Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Planktothrix		rubescens		accepted		urn:lsid:marinespecies.org:taxname:572064
3	Plantae	Haeckel, 1866	3	Plantae	Haeckel, 1866	Plantae					Kingdom					accepted		urn:lsid:marinespecies.org:taxname:3
109413	Polykrikaceae	Kofoid & Swezy, 1921	109413	Polykrikaceae	Kofoid & Swezy, 1921	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Polykrikaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109413
109485	Polykrikos	Bütschli, 1873	109485	Polykrikos	Bütschli, 1873	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Polykrikaceae	Genus	Polykrikos				accepted		urn:lsid:marinespecies.org:taxname:109485
109898	Polykrikos hartmannii	W.M.Zimmermann, 1930	109898	Polykrikos hartmannii	W.M.Zimmermann, 1930	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Polykrikaceae	Species	Polykrikos		hartmannii		accepted		urn:lsid:marinespecies.org:taxname:109898
1653575	Prochlorococcaceae	Komárek & Strunecky, 2020	1653575	Prochlorococcaceae	Komárek & Strunecky, 2020	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Prochlorococcaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:1653575
162515	Pronoctilucaceae		162515	Pronoctilucaceae		Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Pronoctilucaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:162515
109442	Prorocentraceae	Stein, 1883	109442	Prorocentraceae	Stein, 1883	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109442
109396	Prorocentrales	Lemmermann, 1910	109396	Prorocentrales	Lemmermann, 1910	Chromista	Myzozoa	Dinophyceae	Prorocentrales		Order					accepted		urn:lsid:marinespecies.org:taxname:109396
591152	Prorocentrida		109396	Prorocentrales	Lemmermann, 1910	Chromista	Myzozoa	Peridinea	Prorocentrida		Order					unaccepted		urn:lsid:marinespecies.org:taxname:591152
109566	Prorocentrum	Ehrenberg, 1834	109566	Prorocentrum	Ehrenberg, 1834	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Genus	Prorocentrum				accepted		urn:lsid:marinespecies.org:taxname:109566
232499	Prorocentrum arabianum	Morton & Faust, 2002	232461	Prorocentrum concavum	Y.Fukuyo, 1981	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		arabianum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:232499
232490	Prorocentrum arenarium	M.A.Faust, 1994	110301	Prorocentrum lima	(Ehrenberg) F.Stein, 1878	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		arenarium		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:232490
232477	Prorocentrum belizeanum	M.A.Faust, 1993	232423	Prorocentrum hoffmannianum	M.A.Faust, 1990	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		belizeanum		unaccepted		urn:lsid:marinespecies.org:taxname:232477
232475	Prorocentrum borbonicum	L.Ten-Hage, J.Turquet, J.-P.Quod, S.Puiseux-Dao & Couté, 2000	232475	Prorocentrum borbonicum	L.Ten-Hage, J.Turquet, J.-P.Quod, S.Puiseux-Dao & Couté, 2000	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		borbonicum		accepted		urn:lsid:marinespecies.org:taxname:232475
1063494	Prorocentrum caipirignum	S.Fraga, M.Menezes & S.M.Nascimento, 2017	1063494	Prorocentrum caipirignum	S.Fraga, M.Menezes & S.M.Nascimento, 2017	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		caipirignum		accepted		urn:lsid:marinespecies.org:taxname:1063494
110294	Prorocentrum cassubicum	(Woloszynska) J.D.Dodge, 1975	110294	Prorocentrum cassubicum	(Woloszynska) J.D.Dodge, 1975	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		cassubicum		accepted		urn:lsid:marinespecies.org:taxname:110294
232461	Prorocentrum concavum	Y.Fukuyo, 1981	232461	Prorocentrum concavum	Y.Fukuyo, 1981	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		concavum		accepted		urn:lsid:marinespecies.org:taxname:232461
232376	Prorocentrum cordatum	(Ostenfeld) J.D.Dodge, 1976	232376	Prorocentrum cordatum	(Ostenfeld) J.D.Dodge, 1976	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		cordatum		accepted		urn:lsid:marinespecies.org:taxname:232376
232441	Prorocentrum emarginatum	Y.Fukuyo, 1981	232441	Prorocentrum emarginatum	Y.Fukuyo, 1981	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		emarginatum		accepted		urn:lsid:marinespecies.org:taxname:232441
232423	Prorocentrum hoffmannianum	M.A.Faust, 1990	232423	Prorocentrum hoffmannianum	M.A.Faust, 1990	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		hoffmannianum		accepted		urn:lsid:marinespecies.org:taxname:232423
838517	Prorocentrum leve	M.A.Faust, M.W.Vandersea, S.R.Kibler, P.A.Tester & R.W.Litaker, 2008	838517	Prorocentrum leve	M.A.Faust, M.W.Vandersea, S.R.Kibler, P.A.Tester & R.W.Litaker, 2008	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		leve		accepted		urn:lsid:marinespecies.org:taxname:838517
110301	Prorocentrum lima	(Ehrenberg) F.Stein, 1878	110301	Prorocentrum lima	(Ehrenberg) F.Stein, 1878	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		lima		accepted		urn:lsid:marinespecies.org:taxname:110301
232400	Prorocentrum maculosum	M.A.Faust, 1993	232423	Prorocentrum hoffmannianum	M.A.Faust, 1990	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		maculosum		unaccepted		urn:lsid:marinespecies.org:taxname:232400
246863	Prorocentrum marielebouriae	(Parke & Ballantine) A.R.Loeblich III, 1970	110304	Prorocentrum minimum	(Pavillard) J.Schiller, 1933	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		marielebouriae		unaccepted		urn:lsid:marinespecies.org:taxname:246863
160578	Prorocentrum marinum	(Cienkowski) Dodge & Bibby, 1973	110301	Prorocentrum lima	(Ehrenberg) F.Stein, 1878	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		marinum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:160578
231885	Prorocentrum mexicanum	Osorio-Tafall, 1942	231885	Prorocentrum mexicanum	Osorio-Tafall, 1942	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		mexicanum		accepted		urn:lsid:marinespecies.org:taxname:231885
110304	Prorocentrum minimum	(Pavillard) J.Schiller, 1933	232376	Prorocentrum cordatum	(Ostenfeld) J.D.Dodge, 1976	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		minimum		unaccepted		urn:lsid:marinespecies.org:taxname:110304
1634113	Prorocentrum porosum	Arteaga-Sogamoso, F.Rodríguez, Amato, Ben-Gigirey, Tibiriçá, Chomerat, Mafra, T.Nishimura, M.Adachi & Mancera-Pineda, 2022	1634113	Prorocentrum porosum	Arteaga-Sogamoso, F.Rodríguez, Amato, Ben-Gigirey, Tibiriçá, Chomerat, Mafra, T.Nishimura, M.Adachi & Mancera-Pineda, 2022	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		porosum		accepted		urn:lsid:marinespecies.org:taxname:1634113
232298	Prorocentrum rhathymum	Loeblich III, Sherley & Schmidt, 1979	232298	Prorocentrum rhathymum	Loeblich III, Sherley & Schmidt, 1979	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		rhathymum		accepted		urn:lsid:marinespecies.org:taxname:232298
1023402	Prorocentrum steidingerae	F.Gómez, D.Qiu & S.Lin, 2017	1023402	Prorocentrum steidingerae	F.Gómez, D.Qiu & S.Lin, 2017	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		steidingerae		accepted		urn:lsid:marinespecies.org:taxname:1023402
838471	Prorocentrum texanum	Henrichs, Steidinger, P.S.Scott & L.Campbell, 2013	838471	Prorocentrum texanum	Henrichs, Steidinger, P.S.Scott & L.Campbell, 2013	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	Species	Prorocentrum		texanum		accepted		urn:lsid:marinespecies.org:taxname:838471
109567	Protoceratium	Bergh, 1881	109567	Protoceratium	Bergh, 1881	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Genus	Protoceratium				accepted		urn:lsid:marinespecies.org:taxname:109567
110321	Protoceratium reticulatum	(Claparède & Lachmann) Bütschli, 1885	110321	Protoceratium reticulatum	(Claparède & Lachmann) Bütschli, 1885	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Species	Protoceratium		reticulatum		accepted		urn:lsid:marinespecies.org:taxname:110321
231842	Protogonyaulax	F.J.R.Taylor, 1979	109470	Alexandrium	Halim, 1960	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Genus	Protogonyaulax				unaccepted	synonym	urn:lsid:marinespecies.org:taxname:231842
246838	Protogonyaulax catenella	(Whedon & Kofoid) Taylor, 1979	231873	Alexandrium catenella	(Whedon & Kofoid) Balech, 1985	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Species	Protogonyaulax		catenella		unaccepted		urn:lsid:marinespecies.org:taxname:246838
109435	Protoperidiniaceae	J.P. Bujak & E.H. Davies, 1983	109435	Protoperidiniaceae	J.P. Bujak & E.H. Davies, 1983	Chromista	Myzozoa	Dinophyceae	Peridiniales	Protoperidiniaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109435
5	Protozoa	Owen, 1858	5	Protozoa	Owen, 1858	Protozoa					Kingdom					accepted		urn:lsid:marinespecies.org:taxname:5
115073	Prymnesiaceae	Conrad, 1926	115073	Prymnesiaceae	Conrad, 1926	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:115073
115061	Prymnesiales	Papenfuss, 1955	115061	Prymnesiales	Papenfuss, 1955	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales		Order					accepted		urn:lsid:marinespecies.org:taxname:115061
115057	Prymnesiophyceae	Hibberd	592906	Coccolithophyceae	Rothmaler, 1951	Chromista	Haptophyta	Prymnesiophyceae			Class					unaccepted		urn:lsid:marinespecies.org:taxname:115057
236093	Prymnesiophycidae	Cavalier-Smith	236093	Prymnesiophycidae	Cavalier-Smith	Chromista	Haptophyta	Coccolithophyceae			Subclass					accepted		urn:lsid:marinespecies.org:taxname:236093
160563	Prymnesium	Massart, 1920	160563	Prymnesium	Massart, 1920	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Genus	Prymnesium				accepted		urn:lsid:marinespecies.org:taxname:160563
246600	Prymnesium calathiferum	Chang & Ryan, 1985	246600	Prymnesium calathiferum	Chang & Ryan, 1985	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		calathiferum		accepted		urn:lsid:marinespecies.org:taxname:246600
246601	Prymnesium faveolatum	Fresnel, 2001	246601	Prymnesium faveolatum	Fresnel, 2001	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		faveolatum		accepted		urn:lsid:marinespecies.org:taxname:246601
160564	Prymnesium parvum	N.Carter, 1937	160564	Prymnesium parvum	N.Carter, 1937	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		parvum		accepted		urn:lsid:marinespecies.org:taxname:160564
688549	Prymnesium parvum f. patelliferum	(J.C.Green, D.J.Hibberd & R.N.Pienaar) A.Larsen, 1999	688549	Prymnesium parvum f. patelliferum	(J.C.Green, D.J.Hibberd & R.N.Pienaar) A.Larsen, 1999	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Forma	Prymnesium		parvum		accepted		urn:lsid:marinespecies.org:taxname:688549
246865	Prymnesium patellifera	Green, Hibberd & Pienaar, 1982	246602	Prymnesium patelliferum	J.C.Green, D.J.Hibberd & R.N.Pienaar, 1982	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		patellifera		unaccepted		urn:lsid:marinespecies.org:taxname:246865
246602	Prymnesium patelliferum	J.C.Green, D.J.Hibberd & R.N.Pienaar, 1982	688549	Prymnesium parvum f. patelliferum	(J.C.Green, D.J.Hibberd & R.N.Pienaar) A.Larsen, 1999	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		patelliferum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:246602
670030	Prymnesium polylepis	(Manton & Parke) Edvardsen, Eikrem & Probert, 2011	670030	Prymnesium polylepis	(Manton & Parke) Edvardsen, Eikrem & Probert, 2011	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		polylepis		accepted		urn:lsid:marinespecies.org:taxname:670030
246603	Prymnesium zebrinum	C.Billard, 1983	246603	Prymnesium zebrinum	C.Billard, 1983	Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Prymnesiaceae	Species	Prymnesium		zebrinum		accepted		urn:lsid:marinespecies.org:taxname:246603
146606	Pseudanabaenaceae	K.Anagnostidis & J.Komárek, 1988	146606	Pseudanabaenaceae	K.Anagnostidis & J.Komárek, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146606
366595	Pseudanabaenales	L. Hoffmann, J. Komárek & J. Kaštovský, 2005	366595	Pseudanabaenales	L. Hoffmann, J. Komárek & J. Kaštovský, 2005	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales		Order					accepted		urn:lsid:marinespecies.org:taxname:366595
177498	Pseudanabaenoideae		177498	Pseudanabaenoideae		Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Subfamily					accepted		urn:lsid:marinespecies.org:taxname:177498
531445	Pseudochattonella	(Y.Hara & Chihara) Hosoi-Tanabe, Honda, Fukaya, Inagaki & Sako, 2007	531445	Pseudochattonella	(Y.Hara & Chihara) Hosoi-Tanabe, Honda, Fukaya, Inagaki & Sako, 2007	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales incertae sedis	Genus	Pseudochattonella				accepted		urn:lsid:marinespecies.org:taxname:531445
531467	Pseudochattonella farcimen	(Eikrem, Edvardsen & J.Throndsen) Eichrem, 2009	531467	Pseudochattonella farcimen	(Eikrem, Edvardsen & J.Throndsen) Eichrem, 2009	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales incertae sedis	Species	Pseudochattonella		farcimen		accepted		urn:lsid:marinespecies.org:taxname:531467
531446	Pseudochattonella verruculosa	(Y.Hara & M.Chihara) S.Tanabe-Hosoi, D.Honda, S.Fukaya, Y.Inagaki & Y.Sako, 2007	531446	Pseudochattonella verruculosa	(Y.Hara & M.Chihara) S.Tanabe-Hosoi, D.Honda, S.Fukaya, Y.Inagaki & Y.Sako, 2007	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales incertae sedis	Species	Pseudochattonella		verruculosa		accepted		urn:lsid:marinespecies.org:taxname:531446
